unique_id,primary_offense_new
7700342,environmental violation
7712521,hazardous waste violation
7698595,environmental violation
7710843,water pollution violation
7695779,water pollution violation
3702181,oil or gas drilling violation
3702182,oil or gas drilling violation
7711241,water pollution violation
7704433,water pollution violation
3700968,oil or gas drilling violation
3658639,water pollution violation
3668065,water pollution violation
7701304,air pollution violation
7703962,water pollution violation
7707172,air pollution violation
7709101,environmental violation
7701366,environmental violation
7709246,oil spill
7705394,water pollution violation
7709800,hazardous waste violation
7706039,water pollution violation
7706169,hazardous waste violation
7707198,environmental violation
6797014,underground storage tank violation
7701161,air pollution violation
3668429,solid waste violation
3701955,oil or gas drilling violation
7698904,environmental violation
3667281,underground storage tank violation
7711639,oil spill
3687961,oil spill
4933397,oil spill
3666843,underground storage tank violation
3659089,environmental violation
7703139,air pollution violation
7701775,environmental violation
3668656,underground storage tank violation
7700667,air pollution violation
7701414,pesticide violation
7712158,air pollution violation
7697617,environmental violation
7702774,hazardous waste violation
7703641,hazardous waste violation
7695544,water pollution violation
7701937,pesticide violation
3702839,oil or gas drilling violation
3702987,oil or gas drilling violation
7692860,hazardous waste violation
7701904,air pollution violation
7705803,water pollution violation
7711124,water pollution violation
3702294,oil or gas drilling violation
7694616,environmental violation
7700938,underground storage tank violation
7709319,hazardous waste violation
7701570,pesticide violation
7702407,environmental violation
7702355,environmental violation
7693038,hazardous waste violation
7710785,air pollution violation
7711465,air pollution violation
7710949,environmental violation
7702601,air pollution violation
7701350,air pollution violation
7701351,air pollution violation
7698942,environmental violation
7692990,environmental violation
7709017,hazardous waste violation
7702254,hazardous waste violation
7694984,environmental violation
7709487,hazardous waste violation
7692627,pesticide violation
3194174,air pollution violation
7710436,environmental violation
7703355,hazardous waste violation
3688623,water pollution violation
3688758,water pollution violation
7695073,environmental violation
3672074,water pollution violation
7693258,air pollution violation
3666909,underground storage tank violation
7709214,hazardous waste violation
7698785,lead violation
207950,hazardous waste violation
7710548,PCB violation
7710464,animal feeding operation violation
7708756,hazardous waste violation
7704791,water pollution violation
3702633,oil or gas drilling violation
7708139,environmental violation
3688086,environmental violation
7704090,water pollution violation
7702298,environmental violation
7710714,water pollution violation
7698517,oil spill
7709985,air pollution violation
3702363,oil or gas drilling violation
7696526,water pollution violation
3666493,underground storage tank violation
3702310,oil or gas drilling violation
7709525,environmental violation
7693133,air pollution violation
7693744,hazardous waste violation
7693620,hazardous waste violation
7711310,hazardous waste violation
7710398,environmental violation
7697578,hazardous waste violation
7708431,air pollution violation
7708465,air pollution violation
7694409,water pollution violation
99715,hazardous waste violation
7696654,hazardous waste violation
7702377,hazardous waste violation
7700436,pesticide violation
7708006,hazardous waste violation
7710684,water pollution violation
3659840,drinking water violation
7695406,water pollution violation
3194198,environmental violation
3667324,water pollution violation
7699810,hazardous waste violation
7699802,PCB violation
3679272,water pollution violation
3680121,water pollution violation
3680341,underground storage tank violation
7697846,air pollution violation
7693103,air pollution violation
7692868,lead violation
3701452,oil or gas drilling violation
3678763,oil spill
3679508,solid waste violation
3679509,solid waste violation
7704834,air pollution violation
7698313,pesticide violation
7703953,water pollution violation
7703982,water pollution violation
3658962,environmental violation
7710550,water pollution violation
7693360,water pollution violation
7700524,environmental violation
7698179,air pollution violation
7711684,hazardous waste violation
3701906,oil or gas drilling violation
3701956,oil or gas drilling violation
7711255,hazardous waste violation
3682136,water pollution violation
7706707,water pollution violation
7697031,environmental violation
7699789,environmental violation
7699138,environmental violation
7704262,water pollution violation
7700349,environmental violation
6797040,underground storage tank violation
3667068,underground storage tank violation
3672746,water pollution violation
7697642,asbestos violation
7707145,hazardous waste violation
3667157,underground storage tank violation
7707518,pesticide violation
7695416,asbestos violation
7694348,PCB violation
7694802,air pollution violation
7706372,environmental violation
7706797,hazardous waste violation
7706354,air pollution violation
7705630,drinking water violation
3680087,water pollution violation
3678606,oil spill
3678498,radioactive waste violation
3678157,radioactive waste violation
7693232,environmental violation
3732412,environmental violation
7704055,asbestos violation
7695411,asbestos violation
3678244,air pollution violation
7701875,air pollution violation
7696530,air pollution violation
7693892,air pollution violation
7693137,air pollution violation
3667427,solid waste violation
7703064,environmental violation
7693043,lead violation
3667076,water pollution violation
7710907,water pollution violation
7701649,air pollution violation
207935,air pollution violation
3963915,air pollution violation
3678442,water pollution violation
7703540,air pollution violation
3689650,underground storage tank violation
3686151,solid waste violation
7700270,hazardous waste violation
7707629,water pollution violation
7711201,environmental violation
7711598,environmental violation
3688735,oil spill
3681887,water pollution violation
7701135,pesticide violation
7707713,water pollution violation
3705307,water pollution violation
3194269,animal feeding operation violation
3688794,water pollution violation
7693982,hazardous waste violation
3689500,environmental violation
7706283,hazardous waste violation
7706284,hazardous waste violation
7706285,hazardous waste violation
7692767,water pollution violation
7693018,air pollution violation
7707834,water pollution violation
7699607,environmental violation
3678376,radioactive waste violation
7705438,water pollution violation
3664608,air pollution violation
7711269,water pollution violation
3690080,air pollution violation
7695421,air pollution violation
7703761,air pollution violation
3687064,solid waste violation
7693526,pesticide violation
7696413,hazardous waste violation
7704260,water pollution violation
7697694,air pollution violation
7702397,pesticide violation
3672949,water pollution violation
7711120,environmental violation
7693595,oil spill
7694985,lead violation
7693129,hazardous waste violation
3678424,water pollution violation
7698150,pesticide violation
7698919,environmental violation
7699092,environmental violation
7700024,environmental violation
7709983,air pollution violation
7695352,hazardous waste violation
3702859,oil or gas drilling violation
3702955,oil or gas drilling violation
7695227,air pollution violation
3688690,environmental violation
7701412,pesticide violation
7707783,water pollution violation
7706070,hazardous waste violation
3702041,oil or gas drilling violation
7693459,air pollution violation
5693700,solid waste violation
7695542,water pollution violation
7695526,hazardous waste violation
7703453,environmental violation
7707818,hazardous waste violation
7700930,environmental violation
7701422,pesticide violation
7703479,pesticide violation
7699111,environmental violation
7694508,environmental violation
3194296,underground storage tank violation
3701295,oil or gas drilling violation
7693414,air pollution violation
7711603,water pollution violation
7705017,environmental violation
7697700,air pollution violation
7693067,air pollution violation
7693345,lead violation
3682339,water pollution violation
3659087,environmental violation
7696032,air pollution violation
3689501,oil spill
7700034,hazardous waste violation
7696509,environmental violation
7694965,environmental violation
7697845,air pollution violation
7697903,water pollution violation
7711154,water pollution violation
7700011,environmental violation
7709331,hazardous waste violation
7698823,water pollution violation
7702671,environmental violation
7693439,pesticide violation
3702374,oil or gas drilling violation
7707857,hazardous waste violation
7694243,lead violation
3679400,water pollution violation
3963940,water pollution violation
7706600,water pollution violation
3679940,water pollution violation
7710276,air pollution violation
7703877,oil spill
3659137,environmental violation
7701981,environmental violation
3691244,environmental violation
7703687,environmental violation
7703765,underground storage tank violation
7700403,water pollution violation
3702539,oil or gas drilling violation
3679812,water pollution violation
7703118,PCB violation
7704716,environmental violation
7704473,air pollution violation
7710899,water pollution violation
7710913,hazardous waste violation
3700991,oil or gas drilling violation
3701431,oil or gas drilling violation
7703297,drinking water violation
3665415,water pollution violation
7701448,environmental violation
7702318,water pollution violation
7693826,environmental violation
7693541,drinking water violation
7709292,water pollution violation
7704980,air pollution violation
7693298,lead violation
7710225,water pollution violation
7701184,water pollution violation
7707209,lead violation
7710337,water pollution violation
7703593,drinking water violation
7694380,air pollution violation
7704963,water pollution violation
7693818,environmental violation
7710427,water pollution violation
7706995,water pollution violation
7710989,air pollution violation
7698562,air pollution violation
7700729,environmental violation
7709578,air pollution violation
7708533,hazardous waste violation
7708333,underground storage tank violation
7695633,water pollution violation
7693515,environmental violation
7694588,environmental violation
7701197,environmental violation
7705897,pesticide violation
7706166,hazardous waste violation
7706128,air pollution violation
7705450,water pollution violation
100000,water pollution violation
7701318,environmental violation
7699733,asbestos violation
7710873,water pollution violation
3657954,environmental violation
3658255,environmental violation
3658320,environmental violation
3688349,environmental violation
3679549,water pollution violation
7699652,lead violation
7693146,water pollution violation
7700890,environmental violation
7701445,oil spill
7701446,oil spill
7706751,water pollution violation
3670897,water pollution violation
3672393,water pollution violation
3702225,oil or gas drilling violation
3689432,water pollution violation
3674011,water pollution violation
3680390,environmental violation
3688241,environmental violation
7697432,air pollution violation
3657994,environmental violation
3701579,oil or gas drilling violation
7701690,pesticide violation
3703509,water pollution violation
7695103,air pollution violation
3679473,water pollution violation
3679474,water pollution violation
7709746,hazardous waste violation
7697245,oil spill
3668365,water pollution violation
7706812,environmental violation
7707057,animal feeding operation violation
7704302,water pollution violation
7699653,PCB violation
7707171,hazardous waste violation
3702396,oil or gas drilling violation
7698308,pesticide violation
7704893,air pollution violation
7702964,air pollution violation
7712600,environmental violation
3702622,oil or gas drilling violation
3964414,water pollution violation
7698290,lead violation
3703786,water pollution violation
7699382,water pollution violation
3705946,mining environmental violation
7696617,underground storage tank violation
7694074,water pollution violation
3668152,water pollution violation
7706012,air pollution violation
99993,water pollution violation
7699056,water pollution violation
7698874,underground storage tank violation
7710164,air pollution violation
7701637,air pollution violation
7708572,water pollution violation
7706211,air pollution violation
3691557,underground storage tank violation
3691600,underground storage tank violation
7701171,air pollution violation
7701012,hazardous waste violation
7700096,environmental violation
7703105,PCB violation
3668358,environmental violation
7706613,water pollution violation
7703107,environmental violation
3691595,underground storage tank violation
7701799,air pollution violation
7710618,water pollution violation
3678309,air pollution violation
207905,oil spill
207908,environmental violation
7697731,water pollution violation
3658773,environmental violation
3668134,water pollution violation
3668165,water pollution violation
7706199,air pollution violation
7707039,lead violation
7708964,pesticide violation
3701693,oil or gas drilling violation
7697615,environmental violation
7692803,air pollution violation
7692992,environmental violation
7703177,hazardous waste violation
7695225,drinking water violation
7693441,hazardous waste violation
7693384,hazardous waste violation
7707262,water pollution violation
7706431,air pollution violation
7703438,air pollution violation
3678719,environmental violation
7695248,pesticide violation
7702082,hazardous waste violation
7711922,air pollution violation
3702831,oil or gas drilling violation
3680389,environmental violation
7702142,pesticide violation
7700019,environmental violation
7693827,environmental violation
7694674,environmental violation
7700883,environmental violation
7708248,drinking water violation
3672375,water pollution violation
3672972,water pollution violation
7702750,environmental violation
7709494,air pollution violation
3701348,oil or gas drilling violation
7696067,pesticide violation
7704390,water pollution violation
7700632,hazardous waste violation
7698331,water pollution violation
7696892,water pollution violation
7700556,environmental violation
3702988,oil or gas drilling violation
7700777,drinking water violation
7706632,water pollution violation
7702569,air pollution violation
3687318,solid waste violation
7692622,environmental violation
3666620,air pollution violation
7702638,hazardous waste violation
7703006,hazardous waste violation
7699369,hazardous waste violation
7698895,asbestos violation
208009,oil spill
7697636,pesticide violation
7693427,water pollution violation
7695485,environmental violation
7695487,environmental violation
7695569,hazardous waste violation
7702560,air pollution violation
3666524,air pollution violation
7707936,water pollution violation
3668801,solid waste violation
3702071,oil or gas drilling violation
7697805,pesticide violation
7709408,air pollution violation
7703090,hazardous waste violation
7710458,environmental violation
3688741,water pollution violation
7693352,oil spill
7704343,pesticide violation
7699528,hazardous waste violation
7704425,water pollution violation
3701526,oil or gas drilling violation
3701527,oil or gas drilling violation
3701528,oil or gas drilling violation
3701529,oil or gas drilling violation
3701530,oil or gas drilling violation
3701531,oil or gas drilling violation
3701532,oil or gas drilling violation
3701533,oil or gas drilling violation
3701534,oil or gas drilling violation
3701535,oil or gas drilling violation
3701536,oil or gas drilling violation
3701537,oil or gas drilling violation
3701538,oil or gas drilling violation
3701539,oil or gas drilling violation
3701540,oil or gas drilling violation
3701541,oil or gas drilling violation
3701542,oil or gas drilling violation
3701543,oil or gas drilling violation
3701544,oil or gas drilling violation
3701545,oil or gas drilling violation
3701546,oil or gas drilling violation
3701547,oil or gas drilling violation
3701548,oil or gas drilling violation
3701549,oil or gas drilling violation
3701550,oil or gas drilling violation
3701551,oil or gas drilling violation
3701552,oil or gas drilling violation
3701553,oil or gas drilling violation
3701554,oil or gas drilling violation
3701555,oil or gas drilling violation
3701556,oil or gas drilling violation
3701557,oil or gas drilling violation
3701558,oil or gas drilling violation
3701559,oil or gas drilling violation
3701560,oil or gas drilling violation
3701561,oil or gas drilling violation
3701562,oil or gas drilling violation
3658749,water pollution violation
7702059,pesticide violation
3702815,oil or gas drilling violation
3667587,water pollution violation
7696534,air pollution violation
7698158,pesticide violation
3667188,environmental violation
3667847,environmental violation
3701694,oil or gas drilling violation
3701695,oil or gas drilling violation
7711635,water pollution violation
3668313,water pollution violation
7708836,pesticide violation
3702430,oil or gas drilling violation
3702431,oil or gas drilling violation
3702432,oil or gas drilling violation
3702433,oil or gas drilling violation
3702434,oil or gas drilling violation
3702468,oil or gas drilling violation
3681832,water pollution violation
7708237,water pollution violation
7711349,underground storage tank violation
3681602,water pollution violation
7709635,air pollution violation
7710447,pesticide violation
3668210,water pollution violation
7698415,environmental violation
3686829,solid waste violation
3687375,solid waste violation
7708177,environmental violation
3194427,animal feeding operation violation
4687118,mining environmental violation
7711652,environmental violation
7709470,air pollution violation
7704011,air pollution violation
99631,air pollution violation
7702804,pesticide violation
3680322,water pollution violation
3680323,water pollution violation
7697885,pesticide violation
7698297,pesticide violation
7709929,water pollution violation
7703951,animal feeding operation violation
3681686,water pollution violation
7711904,air pollution violation
7703110,pesticide violation
3681869,water pollution violation
3667957,water pollution violation
7701807,hazardous waste violation
7707646,air pollution violation
3194433,water pollution violation
3658651,water pollution violation
3702865,oil or gas drilling violation
3731692,water pollution violation
7711282,water pollution violation
7711438,drinking water violation
7698605,environmental violation
7699506,lead violation
7697884,pesticide violation
7697568,air pollution violation
3675006,underground storage tank violation
3668473,underground storage tank violation
3666764,underground storage tank violation
3666855,underground storage tank violation
3666991,underground storage tank violation
7709356,pesticide violation
7700220,water pollution violation
7696956,air pollution violation
3702956,oil or gas drilling violation
7696708,environmental violation
3658121,water pollution violation
3666858,underground storage tank violation
7703976,water pollution violation
7694909,hazardous waste violation
7708963,pesticide violation
7697013,water pollution violation
3675450,underground storage tank violation
7709148,environmental violation
7696925,water pollution violation
7697174,oil spill
3689204,underground storage tank violation
3667063,underground storage tank violation
3667186,underground storage tank violation
7709524,environmental violation
7708930,environmental violation
7709594,environmental violation
3668163,underground storage tank violation
3674194,underground storage tank violation
3674348,underground storage tank violation
7693538,hazardous waste violation
7693988,hazardous waste violation
7702269,pesticide violation
7701762,environmental violation
7701931,environmental violation
7702772,air pollution violation
7702243,environmental violation
7702744,air pollution violation
7701299,air pollution violation
7701270,environmental violation
7701615,environmental violation
7701173,air pollution violation
7694996,air pollution violation
7694765,pesticide violation
7698957,environmental violation
3679827,water pollution violation
7698153,pesticide violation
7705349,environmental violation
99630,environmental violation
7702457,air pollution violation
7696706,environmental violation
7693110,water pollution violation
7699127,environmental violation
7703808,environmental violation
7704377,hazardous waste violation
7703576,pesticide violation
7702720,air pollution violation
7702808,water pollution violation
7702859,oil spill
7701054,environmental violation
7698091,air pollution violation
7692933,water pollution violation
7692684,environmental violation
7704506,environmental violation
7709083,hazardous waste violation
3659876,hazardous waste violation
7693478,water pollution violation
7711717,water pollution violation
3667039,underground storage tank violation
3674570,underground storage tank violation
7694766,hazardous waste violation
7694521,hazardous waste violation
7694075,water pollution violation
3686517,underground storage tank violation
7710046,water pollution violation
3665882,solid waste violation
3658118,water pollution violation
7699902,environmental violation
5693843,underground storage tank violation
7704182,environmental violation
7705141,environmental violation
3702845,oil or gas drilling violation
7707703,lead violation
7711543,air pollution violation
7700323,air pollution violation
7699084,air pollution violation
7703366,hazardous waste violation
7700807,environmental violation
7703207,pesticide violation
7695473,water pollution violation
7695221,environmental violation
3668876,underground storage tank violation
3667615,underground storage tank violation
3194466,environmental violation
3671046,water pollution violation
3667422,underground storage tank violation
7698611,PCB violation
3667312,air pollution violation
3668162,water pollution violation
7700391,air pollution violation
7707754,water pollution violation
7696492,drinking water violation
7694609,environmental violation
7700676,hazardous waste violation
7700842,water pollution violation
7693012,air pollution violation
7708379,asbestos violation
3659035,water pollution violation
3688252,water pollution violation
7711654,environmental violation
7696579,water pollution violation
3679924,water pollution violation
3680078,water pollution violation
3680079,water pollution violation
3701366,oil or gas drilling violation
3682754,environmental violation
7703955,water pollution violation
3680132,underground storage tank violation
3667759,water pollution violation
7704748,air pollution violation
7704920,pesticide violation
7703736,hazardous waste violation
7703737,hazardous waste violation
7698037,pesticide violation
7712476,air pollution violation
7696656,environmental violation
7706412,environmental violation
99786,environmental violation
7707187,environmental violation
7712601,environmental violation
3658613,water pollution violation
7699581,drinking water violation
3702743,oil or gas drilling violation
3702709,oil or gas drilling violation
7696150,hazardous waste violation
3658322,water pollution violation
7694014,lead violation
3702280,oil or gas drilling violation
7700081,environmental violation
7696008,pesticide violation
7696007,pesticide violation
7696006,pesticide violation
7697996,environmental violation
3667493,water pollution violation
7699868,environmental violation
3701722,oil or gas drilling violation
7697681,environmental violation
3689568,oil or gas drilling violation
7712471,air pollution violation
3691363,underground storage tank violation
3701745,oil or gas drilling violation
7699444,environmental violation
7695024,environmental violation
7705589,environmental violation
7695339,lead violation
7694957,water pollution violation
7709579,asbestos violation
7710405,water pollution violation
3680029,water pollution violation
5190398,water pollution violation
3658718,environmental violation
7703533,air pollution violation
3666969,underground storage tank violation
7706784,pesticide violation
7704230,water pollution violation
7692786,environmental violation
7692559,water pollution violation
7704919,underground storage tank violation
7692924,air pollution violation
3194497,pipeline safety violation
7708873,air pollution violation
3666519,water pollution violation
3678317,water pollution violation
7699087,asbestos violation
3702364,oil or gas drilling violation
3702365,oil or gas drilling violation
7706992,water pollution violation
3679377,water pollution violation
3701973,oil or gas drilling violation
7696185,underground storage tank violation
3194500,drinking water violation
99996,water pollution violation
3666505,water pollution violation
3667466,water pollution violation
3667652,water pollution violation
7694844,hazardous waste violation
3702631,oil or gas drilling violation
3657929,environmental violation
7703401,pesticide violation
3689137,underground storage tank violation
3194505,air pollution violation
3702887,oil or gas drilling violation
7710416,environmental violation
7697134,lead violation
7705272,hazardous waste violation
7703729,hazardous waste violation
3670790,water pollution violation
3701789,oil or gas drilling violation
7705641,air pollution violation
7697773,environmental violation
3658428,water pollution violation
3658692,environmental violation
7693606,environmental violation
7697239,air pollution violation
6484203,air pollution violation
7695249,pesticide violation
3701432,oil or gas drilling violation
7711835,air pollution violation
3668708,water pollution violation
3682367,water pollution violation
3682392,water pollution violation
7708188,pesticide violation
7700092,environmental violation
7698773,lead violation
7697625,environmental violation
7708689,air pollution violation
7704561,water pollution violation
7704398,water pollution violation
7694090,environmental violation
3678399,water pollution violation
3666824,water pollution violation
3701974,oil or gas drilling violation
7711299,water pollution violation
7710756,water pollution violation
3701703,oil or gas drilling violation
3701704,oil or gas drilling violation
7701163,air pollution violation
7697671,environmental violation
7698945,environmental violation
3667951,water pollution violation
3668427,water pollution violation
3658162,environmental violation
3668601,water pollution violation
7699936,hazardous waste violation
7700101,environmental violation
7693920,water pollution violation
7693921,water pollution violation
7705289,water pollution violation
7704794,water pollution violation
7695726,underground storage tank violation
7695881,underground storage tank violation
7707088,oil spill
99906,hazardous waste violation
7704671,environmental violation
7710991,air pollution violation
3681562,water pollution violation
3702810,oil or gas drilling violation
7709936,air pollution violation
7709934,air pollution violation
7711774,air pollution violation
7711773,air pollution violation
7699550,oil spill
7704707,environmental violation
208105,underground storage tank violation
7695735,underground storage tank violation
7709728,pesticide violation
7702240,air pollution violation
7692706,air pollution violation
7711900,air pollution violation
7706701,pesticide violation
100061,animal feeding operation violation
7694629,air pollution violation
7694927,air pollution violation
7695095,environmental violation
7707248,lead violation
7694269,water pollution violation
7696510,lead violation
7695868,lead violation
7706885,air pollution violation
3667106,underground storage tank violation
3668774,underground storage tank violation
7711478,environmental violation
7700249,water pollution violation
7704809,water pollution violation
7693082,hazardous waste violation
7712613,environmental violation
7697443,hazardous waste violation
7702624,hazardous waste violation
7695865,environmental violation
7710676,air pollution violation
7703265,hazardous waste violation
7692460,water pollution violation
7692276,water pollution violation
7692555,water pollution violation
7692421,oil spill
7708837,pesticide violation
3666468,underground storage tank violation
7696523,environmental violation
3657922,environmental violation
3658054,environmental violation
7692652,water pollution violation
4690667,oil spill
7709755,drinking water violation
7699835,water pollution violation
7710055,water pollution violation
7693215,air pollution violation
7695165,hazardous waste violation
7696529,water pollution violation
3658429,water pollution violation
7695647,water pollution violation
3658719,environmental violation
3702479,oil or gas drilling violation
3702551,oil or gas drilling violation
7702055,pesticide violation
3657900,water pollution violation
3670608,environmental violation
3682172,water pollution violation
7699350,PCB violation
7694860,PCB violation
7703950,water pollution violation
3666591,solid waste violation
7705041,hazardous waste violation
7705184,air pollution violation
7704631,water pollution violation
7705621,hazardous waste violation
7704088,water pollution violation
7711682,lead violation
7703511,drinking water violation
7701590,environmental violation
7703173,environmental violation
7704180,environmental violation
7701263,environmental violation
7697335,water pollution violation
7697477,hazardous waste violation
7700635,air pollution violation
4198137,environmental violation
7693236,environmental violation
7704480,air pollution violation
7700009,environmental violation
7694841,pesticide violation
3691574,underground storage tank violation
7698249,environmental violation
7700851,environmental violation
7700719,air pollution violation
7700129,hazardous waste violation
7692567,environmental violation
7696121,pesticide violation
7702068,environmental violation
7697787,environmental violation
7707364,hazardous waste violation
7700884,environmental violation
7694592,hazardous waste violation
7694216,hazardous waste violation
7705016,hazardous waste violation
3691623,underground storage tank violation
7702403,pesticide violation
3691473,water pollution violation
7692944,water pollution violation
7704263,water pollution violation
4198138,environmental violation
7693237,environmental violation
3701203,oil or gas drilling violation
3701270,oil or gas drilling violation
3701341,oil or gas drilling violation
3701349,oil or gas drilling violation
3702540,oil or gas drilling violation
3702226,oil or gas drilling violation
3702476,oil or gas drilling violation
3679869,water pollution violation
3658961,environmental violation
7710581,PCB violation
3668160,water pollution violation
7708406,water pollution violation
7699394,oil spill
7699395,water pollution violation
7698694,oil spill
7706973,lead violation
3667217,solid waste violation
7695217,underground storage tank violation
3702771,oil or gas drilling violation
7709861,hazardous waste violation
3658805,environmental violation
3672562,water pollution violation
7694004,lead violation
7693888,air pollution violation
3702744,oil or gas drilling violation
7698881,air pollution violation
7699744,air pollution violation
7699738,air pollution violation
7700117,PCB violation
7699003,hazardous waste violation
3194612,air pollution violation
3194613,air pollution violation
3658538,water pollution violation
7698724,air pollution violation
7698891,air pollution violation
7700085,environmental violation
7699075,air pollution violation
7710442,air pollution violation
3658663,water pollution violation
3658649,water pollution violation
7704136,oil spill
3702410,oil or gas drilling violation
3702411,oil or gas drilling violation
3674986,environmental violation
7706685,oil spill
3678233,water pollution violation
3680145,water pollution violation
7704736,water pollution violation
3657955,environmental violation
3658019,environmental violation
3658020,environmental violation
3658087,environmental violation
3658122,environmental violation
3701433,oil or gas drilling violation
7693923,water pollution violation
7694277,water pollution violation
7700952,water pollution violation
7701461,air pollution violation
7704944,water pollution violation
7698098,air pollution violation
3702832,oil or gas drilling violation
7704837,water pollution violation
3687998,environmental violation
7701278,environmental violation
7701844,air pollution violation
7699590,air pollution violation
7707240,pesticide violation
7707277,pesticide violation
7694412,environmental violation
7708696,hazardous waste violation
7700179,hazardous waste violation
7709837,hazardous waste violation
7695198,water pollution violation
3668645,underground storage tank violation
7694223,hazardous waste violation
3702745,oil or gas drilling violation
7705485,hazardous waste violation
7705486,hazardous waste violation
7705487,hazardous waste violation
7705488,hazardous waste violation
7703810,environmental violation
7704936,environmental violation
7705973,environmental violation
3702716,oil or gas drilling violation
7705495,hazardous waste violation
7706136,water pollution violation
3701222,oil or gas drilling violation
7705610,hazardous waste violation
7704845,environmental violation
7705924,hazardous waste violation
7703918,PCB violation
3701382,oil or gas drilling violation
3702123,oil or gas drilling violation
7712459,air pollution violation
7705896,environmental violation
7704185,environmental violation
3701223,oil or gas drilling violation
3701738,oil or gas drilling violation
3702634,oil or gas drilling violation
3702397,oil or gas drilling violation
7705970,environmental violation
3702466,oil or gas drilling violation
3701941,oil or gas drilling violation
7704521,environmental violation
3702107,oil or gas drilling violation
99966,hazardous waste violation
7705614,hazardous waste violation
7703668,asbestos violation
7704467,environmental violation
7704336,oil spill
7705440,water pollution violation
7706171,air pollution violation
7706172,air pollution violation
7706066,hazardous waste violation
7705977,hazardous waste violation
7704054,environmental violation
3701746,oil or gas drilling violation
3701490,oil or gas drilling violation
3701491,oil or gas drilling violation
3701492,oil or gas drilling violation
3702851,oil or gas drilling violation
3702971,oil or gas drilling violation
7704192,hazardous waste violation
3702140,oil or gas drilling violation
7704345,pesticide violation
3701739,oil or gas drilling violation
7705737,water pollution violation
7703855,PCB violation
3702630,oil or gas drilling violation
3702773,oil or gas drilling violation
3702318,oil or gas drilling violation
3702319,oil or gas drilling violation
3702320,oil or gas drilling violation
3702321,oil or gas drilling violation
3701204,oil or gas drilling violation
3701342,oil or gas drilling violation
3701740,oil or gas drilling violation
5693834,solid waste violation
3701723,oil or gas drilling violation
7692851,environmental violation
7700454,environmental violation
3702767,oil or gas drilling violation
3701920,oil or gas drilling violation
3702602,oil or gas drilling violation
3679342,water pollution violation
7707664,hazardous waste violation
7705989,hazardous waste violation
7704887,water pollution violation
7706457,lead violation
3702458,oil or gas drilling violation
7701186,water pollution violation
3194648,environmental violation
3673087,water pollution violation
3197394,environmental violation
3666707,air pollution violation
7699289,environmental violation
7708418,air pollution violation
6484202,air pollution violation
7695194,air pollution violation
7695261,environmental violation
3196190,pesticide violation
7708591,environmental violation
7712177,air pollution violation
7711258,water pollution violation
7711118,water pollution violation
3667881,solid waste violation
7693337,environmental violation
7694330,environmental violation
7694331,environmental violation
7694429,environmental violation
7694430,environmental violation
7702897,environmental violation
7712634,air pollution violation
3667603,water pollution violation
3679576,water pollution violation
7699934,hazardous waste violation
7703898,pesticide violation
7706410,oil spill
7697474,environmental violation
7699554,oil spill
7712578,environmental violation
7701374,hazardous waste violation
3667285,underground storage tank violation
7698156,pesticide violation
7702414,pesticide violation
7697951,air pollution violation
7705830,water pollution violation
3658075,environmental violation
3667745,water pollution violation
3658601,environmental violation
7702327,air pollution violation
3669994,water pollution violation
7709370,pesticide violation
3670988,water pollution violation
7700965,environmental violation
7707527,lead violation
7712285,environmental violation
7706713,environmental violation
7699387,water pollution violation
7711152,water pollution violation
7701269,environmental violation
3666790,solid waste violation
3668506,solid waste violation
3663218,environmental violation
7696277,oil spill
7703669,air pollution violation
7697273,hazardous waste violation
7697221,hazardous waste violation
7698050,water pollution violation
7701528,hazardous waste violation
3667123,underground storage tank violation
3668830,water pollution violation
7705615,hazardous waste violation
3678871,water pollution violation
7708643,pesticide violation
1890873,oil spill
7712440,air pollution violation
3701975,oil or gas drilling violation
3668754,solid waste violation
3678294,air pollution violation
3658207,environmental violation
3194703,environmental violation
7695314,pesticide violation
7708348,drinking water violation
7702853,environmental violation
7711739,air pollution violation
7711380,oil spill
7709285,drinking water violation
7700303,lead violation
7702777,hazardous waste violation
3680100,water pollution violation
3666970,air pollution violation
3667046,underground storage tank violation
3678355,water pollution violation
7704874,water pollution violation
3658194,environmental violation
7698506,water pollution violation
7704243,water pollution violation
7709386,asbestos violation
7700457,environmental violation
7706839,water pollution violation
3680112,water pollution violation
3680113,water pollution violation
7698633,lead violation
7712286,environmental violation
3678907,water pollution violation
3667221,solid waste violation
7697904,water pollution violation
3679947,water pollution violation
7708123,water pollution violation
3659011,environmental violation
3667027,underground storage tank violation
7703019,environmental violation
7696628,environmental violation
7707105,water pollution violation
3682551,water pollution violation
7697906,water pollution violation
7694988,animal feeding operation violation
3702582,oil or gas drilling violation
3702607,oil or gas drilling violation
3658848,water pollution violation
7698632,lead violation
7706043,environmental violation
7710591,hazardous waste violation
7710799,hazardous waste violation
7707507,pesticide violation
7701582,environmental violation
7697871,environmental violation
7712357,air pollution violation
7701990,air pollution violation
7710730,water pollution violation
7701815,environmental violation
7709438,environmental violation
3680107,water pollution violation
3680108,water pollution violation
7712520,environmental violation
7696256,environmental violation
7707759,hazardous waste violation
3645187,hazardous waste violation
3667258,underground storage tank violation
3663233,solid waste violation
3663234,solid waste violation
7700463,lead violation
3689314,water pollution violation
7700256,environmental violation
7702148,pesticide violation
7701831,pesticide violation
