bill_id,official_title,short_title,policy_area,subjects,category_step1,reason_step1,category_4o,bill_type_4o,bill_category_4o,reason_4o,category_sonnet,bill_type_sonnet,bill_category_sonnet,reason_sonnet,category_opus,bill_type_opus,bill_category_opus,reason_opus
s641-114,A bill to amend the Internal Revenue Code of 1986 to extend the employer wage credit for activated military reservists.,Military Reserve Small Business Jobs Act of 2015,Taxation,Income tax credits|Military personnel and dependents|Small business|Wages and earnings,1.0,"The bill extends a tax credit for private employers who pay differential wages to employees called to active military duty, directly incentivizing compliance with wage obligations related to military reservists.",,,,"The bill extends a tax credit for differential wage payments to military reservists, which is a tax policy measure rather than a direct regulation of private employer wage obligations.",1,tax_credit_introduction,wage_hour,"Extends a tax credit incentivizing small business employers to provide differential wage payments to employees called to active military duty, which directly relates to private employer wage obligations for military reservists.",,,,"This bill extends an existing tax credit for differential wage payments to military reservists, which is a tax benefit offered to employers rather than a bill imposing new wage, hour, or benefit obligations on private employers."
hr2125-112,To amend the Fair Labor Standards Act of 1938 to require certain disclosures by employers who use electronic payroll cards to pay their employees.,Electronic Paycard Protection Act of 2011,Labor and Employment,Computers and information technology|Employment discrimination and employee rights|User charges and fees|Wages and earnings,1.0,"The bill amends the Fair Labor Standards Act to regulate how private employers pay wages via electronic payroll cards, specifically prohibiting fees that could reduce take-home pay and ensuring employees have access to their earned wages, which directly addresses wage payment obligations.",1,enforcement,wage_hour,"The bill imposes new disclosure and fee restrictions on employers using electronic payroll cards, directly regulating private employer wage payment practices under the FLSA.",1,enforcement,wage_hour,"Amends the FLSA to impose mandatory disclosure and fee-limitation obligations on private employers who use electronic payroll cards, directly regulating employer wage payment practices.",1,enforcement,wage_hour,"The bill amends the Fair Labor Standards Act to impose new disclosure and conduct obligations on private employers who use electronic payroll cards to pay employees, including prohibiting fees for ordinary card use and prohibiting termination for opting out, directly regulating private employer wage payment practices."
s1330-112,A bill to amend the Internal Revenue Code of 1986 to provide a temporary payroll increase tax credit for certain employers.,Small Business Job Creation Tax Act of 2011,Taxation,"Congressional oversight|Employment taxes|Fraud offenses and financial crimes|Income tax credits|Small business|Social security and elderly assistance|Tax administration and collection, taxpayers|Wages and earnings",1.0,"The bill provides a tax credit to private employers for increasing payroll, which directly incentivizes wage-related conduct and falls within the scope of bills that introduce tax incentives encouraging or discouraging employer wage obligations.",,,,"The bill introduces a tax credit for employers based on payroll increases, which incentivizes hiring but does not directly impose new wage, hour, or benefit obligations on private employers.",,,,"This bill provides a tax credit to employers based on payroll increases, which incentivizes hiring and wage growth but does not impose any mandatory wage, hour, or benefit obligations on private employers.",,,,"This bill provides a tax credit to employers based on payroll increases as a hiring/job creation incentive; it is a general hiring tax credit, not a bill imposing or regulating private employer wage, hour, or benefit obligations."
hr3555-114,"To provide tax relief for American workers and businesses, to put workers back on the job while rebuilding and modernizing America, and to provide pathways back to work for Americans looking for jobs.",Jobs! Jobs! Jobs! Act of 2015,Labor and Employment,"Accounting and auditing|Appropriations|Aviation and airports|Budget deficits and national debt|Budget process|Business investment and capital|Buy American requirements|Civil actions and liability|Education programs funding|Educational facilities and institutions|Electric power generation and transmission|Elementary and secondary education|Employee hiring|Employment and training programs|Employment discrimination and employee rights|Executive agency funding and structure|Financial services and investments|First responders and emergency personnel|Fraud offenses and financial crimes|Government buildings, facilities, and property|Government corporations and government-sponsored enterprises|Government lending and loan guarantees|Government studies and investigations|Higher education|Housing and community development funding|Housing supply and affordability|Income tax credits|Income tax deductions|Income tax exclusion|Income tax rates|Infrastructure development|Labor standards|Law enforcement administration and funding|Law enforcement officers|Legal fees and court costs|Low- and moderate-income housing|Metals|Motor carriers|National Railroad Passenger Corporation (Amtrak)|Navigation, waterways, harbors|Noise pollution|Oil and gas|Preschool education|Public contracts and procurement|Public transit|Railroads|Residential rehabilitation and home repair|Roads and highways|Rural conditions and development|Securities|Small business|State and local finance|Taxation of foreign income|Transportation employees|Transportation programs funding|U.S. territories and protectorates|Unemployment|User charges and fees|Wages and earnings|Water resources funding|Youth employment and child labor",1.0,"The bill requires contractors and subcontractors on federally-assisted projects to pay laborers and mechanics wages at locally-prevailing rates, directly regulating private employer wage obligations.",,,,"The bill primarily focuses on infrastructure development, tax relief, and unemployment assistance, with wage-related provisions being incidental to its main objectives.",1,enforcement,wage_hour,"The bill directly imposes prevailing wage requirements on federally-assisted construction projects and expands the work opportunity tax credit for hiring long-term unemployed individuals, both of which regulate private employer wage and hiring obligations.",1,enforcement,wage_hour,"The bill requires all laborers and mechanics on federally-assisted projects to be paid prevailing wages, imposes Buy American requirements on contractors, prohibits employment discrimination against unemployed individuals by private employers, and establishes subsidized employment and work-based training programs — these provisions directly regulate private employer wage and employment conduct, making wage_hour the dominant category despite the bill's broad scope."
hr2927-115,To amend the Internal Revenue Code of 1986 to include apprentices as members of targeted groups for purposes of the work opportunity credit.,Helpful Incentives to Restore the Economic Dream Act of 2017,Taxation,Employment and training programs|Income tax credits|Wages and earnings,1.0,"The bill introduces a tax credit for private employers based on wages paid to apprentices, directly incentivizing wage-related employment practices under the scope of wage and hour issues.",,,,"The bill introduces a tax credit for hiring apprentices, which incentivizes hiring decisions but does not directly impose new wage, hour, or benefit obligations on private employers.",1,tax_credit_introduction,wage_hour,"The bill introduces a new work opportunity tax credit specifically for employers who hire apprentices and provide job training through registered apprenticeship programs, which qualifies as an employer-provided job training credit incentivizing better wage and employment practices.",,,,"This bill expands the Work Opportunity Tax Credit to include apprentices as a targeted group, which is a tax credit for hiring workers from a specific group — it incentivizes hiring decisions rather than regulating private employer wage, hour, or benefit obligations."
hr4677-111,"To amend title 11, United States Code, to improve protections for employees and retirees in business bankruptcies.",Protecting Employees and Retirees in Business Bankruptcies Act of 2010,Finance and Financial Sector,Bankruptcy|Corporate finance and management|Employee benefits and pensions|Health care costs and insurance|Labor-management relations|Securities|Unemployment|Wages and earnings,1.0,"The bill strengthens protections for private sector employees and retirees by increasing priority claims for unpaid wages and severance, ensuring recovery of pension shortfalls, and requiring consideration of benefit obligations in bankruptcy proceedings, directly addressing employer obligations under wage and benefit laws.",1,enforcement,wage_hour,"The bill imposes new obligations on private employers in bankruptcy to prioritize employee wages, benefits, and collective bargaining agreements, directly affecting wage and benefit protections.",1,enforcement,pension,"This bill strengthens private employer obligations in bankruptcy by raising priority caps on wage and benefit claims, imposing new requirements for pension plan shortfall claims, restricting retiree benefit reductions, and limiting executive compensation when employee benefits are cut—all of which tighten employer wage, hour, and benefit obligations under federal bankruptcy law.",1,enforcement,wage_hour,"This bill amends federal bankruptcy law to strengthen protections for private-sector employees' and retirees' wages, severance pay, pension benefits, health benefits, and collective bargaining agreements during business bankruptcies, directly imposing obligations on private employers (debtors) regarding employee compensation and benefits."
hr3625-114,"To ensure that claims for benefits under the Black Lung Benefits Act are processed in a fair and timely manner, to better protect miners from pneumoconiosis (commonly known as ""black lung disease""), and for other purposes.",Black Lung Benefits Improvement Act of 2015,Labor and Employment,"Administrative law and regulatory procedures|Administrative remedies|Cardiovascular and respiratory health|Centers for Disease Control and Prevention (CDC)|Coal|Congressional oversight|Department of Labor|Disability assistance|Evidence and witnesses|Executive agency funding and structure|Fraud offenses and financial crimes|Government information and archives|Government studies and investigations|Health information and medical records|Health personnel|Legal fees and court costs|Medical ethics|Medical tests and diagnostic methods|Mining|Social security and elderly assistance|Tax administration and collection, taxpayers|User charges and fees|Wages and earnings|Worker safety and health",1.0,"The bill amends the Black Lung Benefits Act to revise standards for disability benefits and payments to miners and their dependents, which constitutes a regulation of employer-sponsored welfare benefit obligations and compensation for occupational injury.",,,,"The bill primarily addresses the processing and administration of black lung benefits, which are government benefits, not private employer wage or benefit obligations.",,,,"This bill addresses the Black Lung Benefits Act, a government-administered workers' compensation program for miners funded through trust fund mechanisms, not private employer wage, hour, or benefit obligations subject to Violation Tracker enforcement actions.",,,,"This bill primarily addresses the federal Black Lung Benefits program — a government-administered disability benefit system — including claims processing, evidentiary standards, and government trust fund payments, rather than imposing wage, hour, or benefit obligations on private employers."
hr3358-115,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2018, and for other purposes.","Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2018",Economics and Public Finance,"Abortion|Administrative law and regulatory procedures|Administrative remedies|Adult education and literacy|Advisory bodies|Appropriations|Birth defects|Cardiovascular and respiratory health|Cell biology and embryology|Centers for Disease Control and Prevention (CDC)|Child health|Committee for Purchase from People Who Are Blind or Severely Disabled|Congressional oversight|Corporation for National and Community Service|Corporation for Public Broadcasting|Department of Education|Department of Health and Human Services|Department of Labor|Digestive and metabolic diseases|Disaster relief and insurance|District of Columbia|Drug trafficking and controlled substances|Drug, alcohol, tobacco use|Education of the disadvantaged|Education programs funding|Educational facilities and institutions|Elementary and secondary education|Emergency medical services and trauma care|Employee benefits and pensions|Employment and training programs|Energy assistance for the poor and aged|Environmental health|Executive agency funding and structure|Family planning and birth control|Federal Mediation and Conciliation Service|Federal Mine Safety and Health Review Commission|Federal officials|Financial services and investments|Foreign aid and international relief|Foreign labor|Fraud offenses and financial crimes|Government employee pay, benefits, personnel management|Government information and archives|Government lending and loan guarantees|Government trust funds|HIV/AIDS|Health care costs and insurance|Health care coverage and access|Health information and medical records|Health personnel|Health programs administration and funding|Health promotion and preventive care|Health technology, devices, supplies|Higher education|Human rights|Humanities programs funding|Immunology and vaccination|Indian social and development programs|Infectious and parasitic diseases|Internet and video services|Labor standards|Labor-management relations|Libraries and archives|Medicaid|Medical education|Medical research",1.0,"The bill appropriates funds for the Department of Labor's Wage and Hour Division and Employee Benefits Security Administration, which enforce FLSA and ERISA regulations governing private employer wage, hour, and benefit obligations, and includes provisions regarding fiduciary standards for pension plans.",,,,"The bill is an appropriations act primarily funding government departments and agencies, not imposing new obligations on private employers regarding wages, hours, or benefits.",1,enforcement,pension,"Section 114 nullifies a Department of Labor rule defining 'fiduciary' and conflict of interest standards for retirement investment advice, thereby weakening private employer obligations under ERISA to act in the sole interest of plan participants when providing investment advice.",1,enforcement,pension,"Section 114 nullifies the Department of Labor's 2016 fiduciary rule that expanded the definition of 'fiduciary' for retirement investment advice, directly weakening private employer obligations regarding pension and retirement plan fiduciary standards under ERISA."
s1438-114,A bill to allow women greater access to safe and effective contraception.,Allowing Greater Access to Safe and Effective Contraception Act,Health,"Drug safety, medical device, and laboratory regulation|Employee benefits and pensions|Family planning and birth control|Health care costs and insurance|Prescription drugs|User charges and fees",1.0,"The bill modifies employer-sponsored benefit plan rules by allowing Health Savings Accounts and Flexible Spending Accounts to be used for over-the-counter contraceptives and removing contribution limits, which directly impacts private employer obligations regarding group health and welfare benefits under ERISA.",,,,"The bill primarily addresses FDA drug application processes and modifies tax treatment of health savings accounts, not private employer wage, hour, or benefit obligations.",,,,"The bill's primary subjects are FDA drug approval procedures and tax-advantaged health accounts (HSAs/FSAs); the provisions modifying HSA/HFSA rules are general tax benefits for individuals, not obligations imposed on private employers regarding wages, hours, or employee benefits.",,,,"While the bill modifies HFSA contribution limits and OTC medicine eligibility for health savings accounts, these changes adjust optional tax-advantaged account features rather than imposing new mandatory obligations on private employers regarding wage, hour, or benefit conduct; the bill's primary purpose is FDA drug approval prioritization for OTC contraceptives."
hr5936-111,To repeal limitations imposed by the Patient Protection and Affordable Care Act on health-related tax benefits under the Internal Revenue Code of 1986 and to treat high deductible health plans as qualified health plans under such Act.,Restoring Assistance for Families' and Seniors' Health Expenses Act of 2010,Health,Employee benefits and pensions|Health care costs and insurance|Income tax deductions|Prescription drugs|Sales and excise taxes,1.0,"The bill regulates employer-sponsored health benefits by modifying tax deduction thresholds and contribution limits for health flexible spending arrangements and high deductible health plans, which directly impacts private employer obligations under ERISA and the Internal Revenue Code.",,,,"The bill primarily addresses tax treatment of health-related expenses and health savings accounts, not private employer obligations under ERISA or other wage, hour, or benefit regulations.",,,,"This bill repeals ACA-imposed tax limitations on health savings accounts, flexible spending arrangements, and medical expense deductions—these are tax benefits available to individuals and employees, not mandatory employer wage, hour, or benefit obligations imposed on private employers.",,,,"This bill modifies tax treatment of individual health-related accounts (HSAs, MSAs, FSAs) and tax deductions for medical expenses; it does not impose or strengthen obligations on private employers regarding wages, hours, or benefits, but rather adjusts tax benefits for individuals and optional plan features."
hr2881-114,To amend the Internal Revenue Code of 1986 to modify the definition of applicable large employer for purposes of the employer mandate in the Patient Protection and Affordable Care Act.,Small Business Job Protection Act of 2015,Health,Employee benefits and pensions|Health care costs and insurance|Health care coverage and access|Sales and excise taxes|Small business,1.0,"The bill modifies the employer mandate under the Affordable Care Act, directly regulating the obligation of private employers to provide health insurance benefits to their employees.",1,enforcement,healthcare,"The bill modifies the employer mandate under the ACA, directly affecting private employer obligations to provide health insurance.",1,enforcement,healthcare,"Modifies the ACA employer mandate threshold by raising the applicable large employer definition from 50 to 100 full-time employees, directly weakening private employer obligations to provide group health insurance coverage.",1,enforcement,healthcare,"The bill modifies the ACA employer mandate threshold by raising the 'applicable large employer' definition from 50 to 100 full-time employees, directly reducing the scope of private employer obligations to provide health insurance coverage to their employees."
s636-115,A bill to allow Americans to earn paid sick time so that they can address their own health needs and the health needs of their families.,Healthy Families Act,Labor and Employment,"Assault and harassment offenses|Civil actions and liability|Congressional agencies|Congressional officers and employees|Congressional oversight|Domestic violence and child abuse|Employee leave|Employment discrimination and employee rights|Government Accountability Office (GAO)|Government employee pay, benefits, personnel management|Government information and archives|Government liability|Government studies and investigations|Library of Congress|Marriage and family status|Merit Systems Protection Board|Sex offenses|Small business|State and local government operations",1.0,"The bill mandates private employers to provide paid sick leave, directly regulating employer obligations regarding employee benefits and leave rights under labor laws.",1,enforcement,wage_hour,"The bill mandates that private employers provide paid sick time, directly imposing new wage and hour obligations on private employers.",1,enforcement,wage_hour,"Mandates that private employers with 15+ employees provide paid sick time accrual (1 hour per 30 hours worked), directly imposing new wage and leave obligations on non-governmental employers.",1,enforcement,wage_hour,"The bill's central purpose is to mandate that private employers provide paid sick time to employees, directly imposing new leave obligations on private employers, which falls squarely within wage, hour, and benefit regulation."
s998-112,"A bill to amend title IV of the Employee Retirement Income Security Act of 1974 to require the Pension Benefit Guaranty Corporation, in the case of airline pilots who are required by regulation to retire at age 60, to compute the actuarial value of monthly benefits in the form of a life annuity commencing at age 60.",Pension Benefit Guaranty Corporation Pilots Equitable Treatment Act,Labor and Employment,Aviation and airports|Employee benefits and pensions|Transportation employees,1.0,"The bill amends ERISA to adjust how the Pension Benefit Guaranty Corporation computes actuarial values for airline pilot pensions, directly impacting private employer obligations regarding employee retirement benefits.",,,,"The bill primarily addresses the computation of pension benefits by the PBGC for airline pilots, which relates to government agency procedures rather than imposing new obligations on private employers.",1,enforcement,pension,"Amends ERISA Title IV to impose a specific calculation methodology on the PBGC for guaranteed pension benefits of airline pilots subject to mandatory retirement, directly affecting private employer pension plan obligations and PBGC guarantee standards.",1,enforcement,pension,"This bill amends ERISA Title IV to change how the PBGC computes guaranteed pension benefits for airline pilots forced to retire early, directly altering private employer pension plan obligations and PBGC benefit guarantees under ERISA."
hr1827-115,"To amend the Family and Medical Leave Act of 1993 to provide a partial exemption to veterans from the eligibility requirements, and for other purposes.",Medical Leave for Disabled Veterans Act,Labor and Employment,"Disability and paralysis|Employee leave|Hospital care|Veterans' education, employment, rehabilitation|Veterans' medical care",1.0,"The bill amends the Family and Medical Leave Act (FMLA) to expand eligibility for medical leave for disabled veterans, directly regulating private employer obligations regarding protected leave under federal labor law.",1,enforcement,wage_hour,"The bill amends the FMLA to adjust eligibility requirements for medical leave for disabled veterans, directly affecting private employer obligations regarding employee leave.",1,enforcement,wage_hour,"This bill directly imposes new obligations on private employers by requiring them to provide FMLA leave to disabled veterans under relaxed eligibility thresholds, expanding employer leave obligations under federal wage and hour law.",1,enforcement,wage_hour,"The bill amends the FMLA to lower eligibility thresholds for disabled veterans, directly expanding private employer obligations to provide medical leave to a broader set of employees sooner, which constitutes a tightening of wage/hour/leave requirements on private employers."
hr1926-114,"To improve compliance with mine safety and health laws, empower miners to raise safety concerns, prevent future mine tragedies, and for other purposes.",Robert C. Byrd Mine Safety Protection Act of 2015,Labor and Employment,"Accidents|Administrative law and regulatory procedures|Administrative remedies|Air quality|Business records|Cardiovascular and respiratory health|Civil actions and liability|Coal|Congressional oversight|Criminal investigation, prosecution, interrogation|Criminal procedure and sentencing|Department of Labor|Employment and training programs|Employment discrimination and employee rights|Environmental assessment, monitoring, research|Evidence and witnesses|Government employee pay, benefits, personnel management|Government studies and investigations|Labor standards|Lawyers and legal services|Medical tests and diagnostic methods|Mining|Wages and earnings|Worker safety and health",1.0,"The bill mandates that mine operators provide full compensation at the regular rate of pay for miners idled due to safety withdrawal orders, directly regulating private employer wage obligations.",,,,"The bill primarily addresses mine safety and health regulations, not private employer wage, hour, or benefit obligations. It focuses on safety standards, accident investigations, and miner protections, which do not fall under the Wage Hour & Benefits category.",1,enforcement,wage_hour,"The bill strengthens mine safety enforcement and includes a provision entitling miners to full compensation at regular pay rates for up to 60 days when idled by withdrawal orders, directly expanding private employer wage obligations under the Federal Mine Safety and Health Act.",1,enforcement,wage_hour,"The bill directly imposes obligations on private mine operators regarding miner compensation during withdrawal orders (full pay for up to 60 days of idling), discharge protections for hourly miners at mines with pattern-of-violations status, mandatory training requirements, and anti-discrimination protections for miners raising safety concerns — all of which constitute private employer wage, hour, and benefit obligations."
hr3165-113,"To repeal the Patient Protection and Affordable Care Act and to take meaningful steps to lower health care costs and increase access to health insurance coverage without raising taxes, cutting Medicare benefits for seniors, adding to the national deficit, intervening in the doctor-patient relationship, or instituting a government takeover of health care.",Common Sense Health Reform Americans Actually Want Act,Health,Abortion|Administrative law and regulatory procedures|Administrative remedies|Child health|Civil actions and liability|Comprehensive health care|Department of Health and Human Services|Disability and health-based discrimination|Emergency medical services and trauma care|Employee benefits and pensions|Evidence and witnesses|Executive agency funding and structure|Family relationships|Federal preemption|Government information and archives|Health care costs and insurance|Health care coverage and access|Health care quality|Health facilities and institutions|Health information and medical records|Health personnel|Health promotion and preventive care|Income tax deductions|Intergovernmental relations|Judicial procedure and administration|Judicial review and appeals|Jurisdiction and venue|Medicaid|Medical ethics|Medical research|Medicare|Small business|State and local government operations,1.0,"The bill amends ERISA to establish governance rules for small business health plans and modifies dependent coverage and preexisting condition exclusions for group health plans, directly regulating private employer-sponsored welfare benefit obligations.",1,enforcement,healthcare,"The bill amends ERISA to establish standards for small business health plans, directly imposing obligations on private employers as plan sponsors.",1,enforcement,healthcare,"The bill amends ERISA to impose continuing obligations on private employers as sponsors of group health plans, including dependent coverage until age 26, prohibition of preexisting condition exclusions for minors, and wellness program premium variation rules, thereby directly regulating private employer-sponsored health benefit obligations.",1,enforcement,healthcare,"The bill amends ERISA to establish small business health plans, impose governance requirements on employer-sponsored group health plans, continue dependent coverage requirements until age 26, prohibit preexisting condition exclusions for minors, and set wellness program premium variation rules — all of which directly impose obligations on private employers as sponsors of group health plans under ERISA."
hr6137-114,To provide emergency tax relief for persons affected by severe storms and flooding occurring in Louisiana.,Louisiana Flood and Storm Devastation Tax Relief Act of 2016,Taxation,"Atmospheric science and weather|Books and print media|Capital gains tax|Charitable contributions|Disaster relief and insurance|Economic development|Elementary and secondary education|Employee benefits and pensions|Floods and storm protection|Forests, forestry, trees|Hazardous wastes and toxic substances|Housing finance and home ownership|Income tax credits|Income tax deductions|Income tax deferral|Income tax exclusion|Louisiana|Low- and moderate-income housing|Motor vehicles|Poverty and welfare assistance|Residential rehabilitation and home repair|Securities|Small business|Social work, volunteer service, charitable organizations|Tax administration and collection, taxpayers|Teaching, teachers, curricula|Transportation costs|Wages and earnings",1.0,"The bill modifies tax provisions regarding early withdrawals of retirement funds and employment-related tax credits for private businesses and individuals, which relates to employer-sponsored benefit plans and wage obligations.",,,,"The bill primarily provides tax relief for individuals and businesses affected by natural disasters in Louisiana, with no direct imposition of obligations on private employers regarding wage, hour, or benefit compliance.",,,,"This is a disaster relief tax bill whose primary purpose is providing emergency tax relief to Louisiana flood victims; while it mentions employee benefits and pensions among many tax provisions, it does not impose or modify private employer wage, hour, or benefit obligations.",,,,"This is a disaster relief tax bill that provides tax relief to individuals and businesses affected by Louisiana storms and flooding; its provisions regarding early withdrawals of retirement funds and employment-related tax credits are tax policy measures, not bills imposing new wage, hour, or benefit obligations on private employers."
s1566-114,A bill to amend the Public Health Service Act to require group and individual health insurance coverage and group health plans to provide for coverage of oral anticancer drugs on terms no less favorable than the coverage provided for anticancer medications administered by a health care provider.,Cancer Drug Coverage Parity Act of 2015,Health,Cancer|Drug therapy|Health care costs and insurance|Health care coverage and access|Prescription drugs,1.0,"The bill mandates that group health plans provide coverage for oral anticancer drugs on terms no less favorable than those for provider-administered drugs, directly regulating employer-sponsored group health benefit plan obligations under ERISA and the Public Health Service Act.",1,enforcement,healthcare,"The bill imposes coverage standards on employer-sponsored group health plans under ERISA, requiring parity in coverage for oral anticancer drugs, thus directly affecting private employer obligations as plan sponsors.",1,enforcement,healthcare,"This bill amends the Public Health Service Act to impose mandatory coverage parity requirements on employer-sponsored group health plans regarding oral versus IV anticancer medications, directly creating new ERISA-governed obligations for private employers as plan sponsors.",,,,"This bill amends the Public Health Service Act to regulate health insurance coverage requirements for oral anticancer drugs; it applies to group and individual health plans and insurance issuers broadly as a health insurance market rule, not specifically imposing obligations on private employers as ERISA plan sponsors. Its primary regulatory target is health insurance coverage standards, not employer-sponsored plan obligations under ERISA."
s1977-112,A bill to amend the Fair Labor Standards Act of 1938 to provide that over-the-road bus drivers are covered under the maximum hours requirements.,Driver Fatigue Prevention Act,Labor and Employment,Labor standards|Motor carriers|Transportation employees|Transportation safety and security,1.0,"The bill amends the Fair Labor Standards Act to extend maximum hours requirements to over-the-road bus drivers, directly regulating private employer obligations regarding work hours and fatigue prevention.",1,enforcement,wage_hour,"The bill amends the Fair Labor Standards Act to include over-the-road bus drivers under maximum hours requirements, directly affecting private employer wage and hour obligations.",1,enforcement,wage_hour,"The bill amends the FLSA to extend maximum hours requirements to over-the-road bus drivers, directly expanding private employer wage and hour obligations under federal labor standards.",1,enforcement,wage_hour,"The bill amends the FLSA to extend maximum hours (overtime) requirements to over-the-road bus drivers, directly expanding private employer wage and hour obligations."
hr2821-113,"To provide tax relief for American workers and businesses, to put workers back on the job while rebuilding and modernizing America, and to provide pathways back to work for Americans looking for jobs.",American Jobs Act of 2013,Labor and Employment,"Accounting and auditing|Appropriations|Aviation and airports|Budget deficits and national debt|Budget process|Business investment and capital|Buy American requirements|Civil actions and liability|Education programs funding|Educational facilities and institutions|Electric power generation and transmission|Elementary and secondary education|Employee hiring|Employment and training programs|Employment discrimination and employee rights|Executive agency funding and structure|Financial services and investments|First responders and emergency personnel|Fraud offenses and financial crimes|Government buildings, facilities, and property|Government corporations and government-sponsored enterprises|Government lending and loan guarantees|Government studies and investigations|Higher education|Housing and community development funding|Housing supply and affordability|Income tax credits|Income tax deductions|Income tax exclusion|Income tax rates|Infrastructure development|Labor standards|Law enforcement administration and funding|Law enforcement officers|Legal fees and court costs|Low- and moderate-income housing|Metals|Motor carriers|National Railroad Passenger Corporation (Amtrak)|Navigation, waterways, harbors|Noise pollution|Oil and gas|Preschool education|Public contracts and procurement|Public transit|Railroads|Residential rehabilitation and home repair|Roads and highways|Rural conditions and development|Securities|Small business|State and local finance|Taxation of foreign income|Transportation employees|Transportation programs funding|Unemployment|User charges and fees|Wages and earnings|Water resources funding|Youth employment and child labor",1.0,"The bill mandates that laborers and mechanics on federally-assisted projects be paid prevailing wages under the Davis-Bacon Act, directly regulating wage obligations for private contractors and subcontractors.",1,enforcement,wage_hour,"The bill requires federally-assisted project workers to be paid prevailing wages under the Davis-Bacon Act, directly imposing wage obligations on private employers.",1,enforcement,wage_hour,"The bill imposes Davis-Bacon prevailing wage requirements on federally-assisted projects and expands the work opportunity tax credit for hiring long-term unemployed individuals, directly regulating private employer wage obligations and incentivizing specific hiring practices.",1,enforcement,wage_hour,"The bill requires Davis-Bacon prevailing wage rates for laborers and mechanics on federally-assisted projects, prohibits employment discrimination against unemployed individuals (Fair Employment Opportunity Act), subjects funded activities to federal labor standards, and includes provisions directly regulating private employer wage and employment practices, making wage/hour obligations a central purpose of the bill."
hr1618-113,To amend the Internal Revenue Code of 1986 to increase the dollar limitation on employer-provided group term life insurance that can be excluded from the gross income of the employee.,,Taxation,"Employee benefits and pensions|Income tax exclusion|Life, casualty, property insurance",1.0,"The bill modifies tax exclusions for employer-provided group term life insurance, directly regulating the financial structure of private employer-sponsored welfare benefits.",,,,"The bill primarily concerns tax treatment of employer-provided life insurance benefits, not private employer wage, hour, or benefit obligations.",,,,"This bill modifies the tax treatment of employer-provided group term life insurance by increasing the exclusion limit, but it does not impose new wage, hour, or benefit obligations on private employers; it is a general tax policy change affecting employee income taxation rather than employer conduct regulation.",,,,"This bill modifies the tax exclusion threshold for employer-provided group term life insurance, which is a tax benefit adjustment rather than a bill imposing new mandatory obligations on private employers regarding wage, hour, or benefit conduct."
s1317-114,A bill to amend the Employee Retirement Income Security Act of 1974 to require a lifetime income disclosure.,Lifetime Income Disclosure Act,Labor and Employment,Administrative law and regulatory procedures|Department of Labor|Employee benefits and pensions|Government information and archives,1.0,"The bill amends ERISA to mandate lifetime income disclosures for private employer-sponsored retirement plans, directly addressing employer obligations regarding employee benefit plan transparency and management.",1,enforcement,pension,"The bill imposes new mandatory disclosure obligations on private employers as plan sponsors under ERISA, directly affecting pension plan administration.",1,enforcement,pension,"Amends ERISA to impose new mandatory disclosure obligations on private employers as sponsors of individual account retirement plans, requiring them to provide lifetime income stream equivalents on participant benefit statements.",1,enforcement,pension,"The bill amends ERISA to impose a new mandatory disclosure obligation on private employer-sponsored individual account plan administrators, requiring them to provide participants with lifetime income stream equivalents in their quarterly benefit statements."
hr4092-115,"To create a nonimmigrant H-2C work visa program for agricultural workers, and for other purposes.",AG Act,Immigration,"Administrative law and regulatory procedures|Alternative dispute resolution, mediation, arbitration|Aquaculture|Department of Labor|Employee benefits and pensions|Food industry and services|Foreign labor|Forests, forestry, trees|Government trust funds|Health care costs and insurance|Health care coverage and access|Immigration status and procedures|Income tax credits|Migrant, seasonal, agricultural labor|Seafood|Temporary and part-time employment|Visas and passports|Wages and earnings|Worker safety and health",1.0,"The bill establishes specific wage and benefit obligations for private agricultural employers hiring H-2C visa holders, including penalties for failure to pay required wages or benefits and provisions for arbitration of employment-related claims.",1,enforcement,wage_hour,"The bill sets forth provisions regarding penalties for failure to pay wages or required benefits and working conditions and wages, directly imposing obligations on private employers regarding wage and hour compliance for H-2C workers.",1,enforcement,wage_hour,"The bill establishes mandatory wage, benefit, and working condition obligations for private employers who hire H-2C agricultural workers, including penalties for failure to pay required wages or benefits, making it a direct regulation of private employer wage and hour conduct.",1,enforcement,wage_hour,"The bill establishes mandatory wage rates, working conditions, and benefit obligations for private employers hiring H-2C agricultural guestworkers, including penalties for failure to pay wages or required benefits, directly imposing private employer wage and benefit compliance obligations as a central purpose of the legislation."
