bill_id,official_title,short_title,policy_area,subjects,category_step1,reason_step1,category_4o,bill_type_4o,bill_category_4o,reason_4o,category_sonnet,bill_type_sonnet,bill_category_sonnet,reason_sonnet,category_opus,bill_type_opus,bill_category_opus,reason_opus
hr3656-112,To amend the Internal Revenue Code of 1986 to provide for death and disability protection for loans from qualified employer plans.,Retirement Savings Security Act of 2011,Taxation,"Employee benefits and pensions|Income tax deferral|Income tax exclusion|Life, casualty, property insurance",1.0,"The bill amends the Internal Revenue Code to regulate protections for loans from qualified employer retirement plans, directly addressing the administration and security of private employer-sponsored benefit plans under ERISA.",,,,"The bill primarily addresses tax treatment and insurance options for loans from retirement plans, not imposing new mandatory obligations on private employers as plan sponsors under ERISA.",,,,"This bill merely creates an optional feature allowing retirement plan participants to purchase loan insurance; it does not impose new mandatory obligations on private employers as plan sponsors regarding funding, fiduciary duties, or participant protections.",,,,"This bill modifies optional plan features by allowing participants to obtain death and disability protection on plan loans; it does not impose new mandatory obligations on private employers as plan sponsors but rather creates an optional arrangement, and its primary mechanism is tax treatment of these arrangements."
s1302-113,A bill to amend the Employee Retirement Income Security Act of 1974 and the Internal Revenue Code of 1986 to provide for cooperative and small employer charity pension plans.,Cooperative and Small Employer Charity Pension Flexibility Act,Labor and Employment,"Congressional oversight|Employee benefits and pensions|Government studies and investigations|Social work, volunteer service, charitable organizations",1.0,"The bill amends ERISA to establish minimum funding standards and liquidity rules for cooperative and small employer charity pension plans, directly regulating private employer obligations regarding employee retirement benefits.",1,enforcement,pension,"The bill amends ERISA to establish minimum funding standards and liquidity rules for cooperative and small employer charity pension plans, directly regulating private employer obligations regarding employee retirement benefits.",1,enforcement,pension,"The bill amends ERISA to establish minimum funding standards, liquidity requirements, and funding restoration obligations for cooperative and small employer charity pension plans, directly imposing mandatory compliance obligations on private employers as plan sponsors.",1,enforcement,pension,"The bill amends ERISA and the Internal Revenue Code to establish minimum funding standards, funding restoration requirements, contribution rules, and lien provisions for cooperative and small employer charity pension plans (CSEC plans), directly imposing new mandatory obligations on private employers as pension plan sponsors."
s3429-114,"A bill to delay the implementation of the overtime rule submitted by the Department of Labor entitled ""Defining and Delimiting the Exemptions for Executive, Administrative, Professional, Outside Sales and Computer Employees"" for a period of 2 years in States in which the President has declared that a major disaster exists.",Small Business Survival from Disaster Act,Labor and Employment,,1.0,The bill directly regulates private employer obligations regarding overtime pay exemptions under the Fair Labor Standards Act (FLSA) by delaying the implementation of revised income thresholds for exempt employees.,1,enforcement,wage_hour,"The bill delays the implementation of revised overtime pay exemption thresholds under the FLSA, directly affecting private employer wage obligations.",1,enforcement,wage_hour,"The bill directly addresses private employer overtime pay obligations under the FLSA by delaying implementation of revised exemption thresholds, thereby weakening enforcement of wage-hour protections in disaster-affected states.",1,enforcement,wage_hour,"The bill delays the effective date of the DOL overtime rule revising FLSA white-collar exemption salary thresholds, directly affecting private employer overtime pay obligations by temporarily weakening enforcement of expanded overtime protections in disaster-declared states."
s1531-114,"A bill to reform the provision of health insurance coverage by promoting health savings accounts, State-based alternatives to coverage under the Affordable Care Act, and price transparency, in order to promote a more market-based health care system, and for other purposes.",Patient Freedom Act of 2015,Health,Emergency medical services and trauma care|Employee benefits and pensions|Health care costs and insurance|Health care coverage and access|Health programs administration and funding|Income tax credits|Intergovernmental relations|Medicaid|Medicare|State and local government operations,1.0,"The bill amends the Internal Revenue Code regarding Health Savings Accounts (HSAs) and modifies requirements for employer-sponsored health insurance coverage, which directly relates to employer obligations under ERISA and tax incentives for providing employee welfare benefits.",,,,"The bill primarily addresses state options for implementing health insurance reforms and modifies tax treatment of HSAs, which does not directly impose new obligations on private employers regarding employee health benefits under ERISA.",,,,"This bill primarily restructures individual health insurance markets and HSA eligibility rules; while it mentions 'employee benefits and pensions' as a subject, it does not impose new mandatory obligations on private employers as plan sponsors under ERISA, nor does it regulate employer wage, hour, or benefit conduct—it instead focuses on state-level alternatives to ACA individual market provisions and individual HSA tax treatment.",,,,"This bill primarily reforms the individual health insurance market and HSA tax rules as alternatives to the ACA; it does not impose new obligations on private employers as plan sponsors under ERISA. The HSA changes and state-based coverage options are individual-focused tax and insurance market reforms, not private employer wage, hour, or benefit obligations."
hr1494-114,To amend the Internal Revenue Code of 1986 to permit rollovers from retirement plans to health savings accounts.,Retirement Health Savings Act of 2015,Taxation,Employee benefits and pensions|Health care costs and insurance|Income tax exclusion,1.0,"The bill amends tax code provisions regarding retirement plan distributions, which directly relates to the management and taxation of employee pension and retirement benefits covered under ERISA.",,,,"The bill primarily addresses tax treatment of retirement plan distributions to health savings accounts, which does not impose new mandatory obligations on private employers regarding wage, hour, or benefit compliance.",,,,"This bill modifies the tax treatment of optional rollovers from retirement accounts to HSAs without imposing new mandatory obligations on private employers as plan sponsors; it is a tax benefit provision for individuals, not a regulation of employer pension or benefit conduct.",,,,This bill modifies the tax treatment of retirement plan distributions rolled over to health savings accounts; it does not impose new mandatory obligations on private employers as plan sponsors but rather changes optional plan transaction tax rules for individuals.
hr1248-113,To amend the Patient Protection and Affordable Care Act to repeal certain limitations on health care benefits.,Family Health Care Flexibility Act,Health,Digestive and metabolic diseases|Employee benefits and pensions|Health care costs and insurance|Prescription drugs,1.0,"The bill modifies employer-sponsored group health benefit plans (specifically Health Flexible Spending Arrangements) under ERISA by repealing contribution limits and expanding eligible expenses, directly affecting private employer benefit obligations.",1,enforcement,healthcare,"The bill modifies employer-sponsored group health benefit plans by repealing contribution limits and expanding eligible expenses, directly affecting private employer benefit obligations under ERISA.",,,,"This bill modifies optional tax-advantaged account features (HSAs, FSAs) available to employees and employers without imposing new mandatory obligations on private employers as plan sponsors; it is general tax policy rather than employer wage or benefit compliance regulation.",,,,"This bill modifies the tax treatment of health savings accounts and flexible spending arrangements by repealing contribution limits and expanding eligible expenses for over-the-counter medications; it does not impose new mandatory obligations on private employers as plan sponsors but rather adjusts optional plan features and tax rules, which does not qualify under the detailed criteria."
s2955-111,A bill to amend the Internal Revenue Code of 1986 to provide a temporary payroll increase tax credit for certain employers.,,Taxation,"Administrative law and regulatory procedures|Bank accounts, deposits, capital|Banking and financial institutions regulation|Civil actions and liability|Congressional oversight|Corporate finance and management|Currency|Department of the Treasury|Evidence and witnesses|Financial services and investments|Foreign and international corporations|Fraud offenses and financial crimes|Government studies and investigations|Income tax credits|Income tax deductions|Intellectual property|Interest, dividends, interest rates|Securities|Tax administration and collection, taxpayers|U.S. and foreign investments|Wages and earnings",1.0,"The bill provides a temporary payroll increase tax credit for employers, which is a tax incentive directly related to employer wage obligations and compensation practices.",,,,"The bill primarily introduces a tax credit for payroll increases, which is a general tax policy measure and not a direct regulation of private employer wage, hour, or benefit obligations.",,,,"This bill offers a general tax credit for employers who increase their total payroll, which incentivizes hiring or wage increases but does not impose any mandatory wage, hour, or benefit obligations on private employers; it is a general tax policy measure, not regulation of employer wage conduct.",,,,"The bill offers employers a general business tax credit for increasing their payroll, which is a hiring/job creation incentive rather than a regulation of private employer wage, hour, or benefit obligations; under the detailed rules, tax credits for general hiring or payroll growth do not qualify."
s641-114,A bill to amend the Internal Revenue Code of 1986 to extend the employer wage credit for activated military reservists.,Military Reserve Small Business Jobs Act of 2015,Taxation,Income tax credits|Military personnel and dependents|Small business|Wages and earnings,1.0,"The bill extends a tax credit for private employers who pay differential wages to employees called to active military duty, directly incentivizing compliance with wage obligations related to military reservists.",,,,"The bill extends a tax credit for differential wage payments to military reservists, which is a tax incentive rather than a direct regulation of private employer wage obligations.",,,,"This bill extends a general tax credit for employers who voluntarily pay differential wages to military reservists, which is a hiring/retention incentive unrelated to enforcing private employer wage obligations; it does not impose or strengthen mandatory employer conduct requirements.",,,,"This bill extends an existing tax credit for employers making differential wage payments to activated military reservists; it is a tax benefit incentivizing hiring/retention decisions rather than imposing or tightening private employer wage, hour, or benefit obligations, and it does not introduce a new credit but merely extends an existing one."
hr2125-112,To amend the Fair Labor Standards Act of 1938 to require certain disclosures by employers who use electronic payroll cards to pay their employees.,Electronic Paycard Protection Act of 2011,Labor and Employment,Computers and information technology|Employment discrimination and employee rights|User charges and fees|Wages and earnings,1.0,"The bill amends the Fair Labor Standards Act to regulate how private employers pay wages via electronic payroll cards, specifically prohibiting fees that could reduce take-home pay and ensuring employees have access to their earned wages, which directly addresses wage payment obligations.",1,enforcement,wage_hour,"The bill amends the Fair Labor Standards Act to regulate employer obligations regarding electronic payroll cards, directly addressing wage payment practices and employee rights.",1,enforcement,wage_hour,"The bill amends the FLSA to impose mandatory disclosure and fee-prohibition requirements on private employers who use electronic payroll cards, directly regulating the method and conditions of wage payment to employees.",1,enforcement,wage_hour,"The bill amends the FLSA to impose new disclosure and conduct requirements on private employers who use electronic payroll cards to pay employees, directly regulating wage payment methods and prohibiting fees that reduce take-home pay."
s1330-112,A bill to amend the Internal Revenue Code of 1986 to provide a temporary payroll increase tax credit for certain employers.,Small Business Job Creation Tax Act of 2011,Taxation,"Congressional oversight|Employment taxes|Fraud offenses and financial crimes|Income tax credits|Small business|Social security and elderly assistance|Tax administration and collection, taxpayers|Wages and earnings",1.0,"The bill provides a tax credit to private employers for increasing payroll, which directly incentivizes wage-related conduct and falls within the scope of bills that introduce tax incentives encouraging or discouraging employer wage obligations.",,,,"The bill introduces a tax credit for payroll increases, which incentivizes hiring or wage increases but does not directly regulate private employer wage, hour, or benefit obligations.",,,,"This bill provides a general tax credit for employers who increase their total payroll, which incentivizes hiring decisions and job creation rather than regulating employer compliance with wage, hour, or benefit obligations; it falls under the disqualifying category of general hiring credits unrelated to wage/hour compliance.",,,,"This bill offers a general tax credit for employers who increase their payroll, which is a hiring/job creation incentive rather than a credit tied to wage/hour compliance, employer-provided benefits, or job training; it falls under the disqualifying category of tax credits for general job creation."
hr3555-114,"To provide tax relief for American workers and businesses, to put workers back on the job while rebuilding and modernizing America, and to provide pathways back to work for Americans looking for jobs.",Jobs! Jobs! Jobs! Act of 2015,Labor and Employment,"Accounting and auditing|Appropriations|Aviation and airports|Budget deficits and national debt|Budget process|Business investment and capital|Buy American requirements|Civil actions and liability|Education programs funding|Educational facilities and institutions|Electric power generation and transmission|Elementary and secondary education|Employee hiring|Employment and training programs|Employment discrimination and employee rights|Executive agency funding and structure|Financial services and investments|First responders and emergency personnel|Fraud offenses and financial crimes|Government buildings, facilities, and property|Government corporations and government-sponsored enterprises|Government lending and loan guarantees|Government studies and investigations|Higher education|Housing and community development funding|Housing supply and affordability|Income tax credits|Income tax deductions|Income tax exclusion|Income tax rates|Infrastructure development|Labor standards|Law enforcement administration and funding|Law enforcement officers|Legal fees and court costs|Low- and moderate-income housing|Metals|Motor carriers|National Railroad Passenger Corporation (Amtrak)|Navigation, waterways, harbors|Noise pollution|Oil and gas|Preschool education|Public contracts and procurement|Public transit|Railroads|Residential rehabilitation and home repair|Roads and highways|Rural conditions and development|Securities|Small business|State and local finance|Taxation of foreign income|Transportation employees|Transportation programs funding|U.S. territories and protectorates|Unemployment|User charges and fees|Wages and earnings|Water resources funding|Youth employment and child labor",1.0,"The bill requires contractors and subcontractors on federally-assisted projects to pay laborers and mechanics wages at locally-prevailing rates, directly regulating private employer wage obligations.",1,enforcement,wage_hour,"The bill mandates that contractors and subcontractors on federally-assisted projects pay laborers and mechanics wages at locally-prevailing rates, directly regulating private employer wage obligations.",1,enforcement,wage_hour,"The bill imposes prevailing wage requirements on private contractors performing federally-assisted construction projects and expands the work opportunity tax credit to include hiring long-term unemployed individuals, directly regulating private employer wage obligations and providing employment-related tax incentives.",1,enforcement,wage_hour,"The bill requires all laborers and mechanics employed by contractors and subcontractors on federally-assisted projects to be paid wages at locally-prevailing rates (prevailing wage/Davis-Bacon requirements), directly imposing wage obligations on private employers performing federal contract work."
hr2927-115,To amend the Internal Revenue Code of 1986 to include apprentices as members of targeted groups for purposes of the work opportunity credit.,Helpful Incentives to Restore the Economic Dream Act of 2017,Taxation,Employment and training programs|Income tax credits|Wages and earnings,1.0,"The bill introduces a tax credit for private employers based on wages paid to apprentices, directly incentivizing wage-related employment practices under the scope of wage and hour issues.",,,,"The bill introduces a tax credit for hiring apprentices, which incentivizes hiring decisions rather than directly regulating private employer wage or benefit obligations.",1,tax_credit_introduction,wage_hour,"The bill introduces a new work opportunity tax credit specifically tied to employer-provided apprenticeship training programs, which qualifies as an incentive for better employer behavior regarding employee training and development.",,,,"This bill expands the Work Opportunity Tax Credit to include apprentices as a targeted group for hiring — it is a tax credit for hiring workers from a specific group, which does not qualify under the detailed rules even though it references wages."
hr4677-111,"To amend title 11, United States Code, to improve protections for employees and retirees in business bankruptcies.",Protecting Employees and Retirees in Business Bankruptcies Act of 2010,Finance and Financial Sector,Bankruptcy|Corporate finance and management|Employee benefits and pensions|Health care costs and insurance|Labor-management relations|Securities|Unemployment|Wages and earnings,1.0,"The bill strengthens protections for private sector employees and retirees by increasing priority claims for unpaid wages and severance, ensuring recovery of pension shortfalls, and requiring consideration of benefit obligations in bankruptcy proceedings, directly addressing employer obligations under wage and benefit laws.",1,enforcement,wage_hour,"The bill directly addresses private employer obligations by increasing priority claims for unpaid wages and benefits in bankruptcy, ensuring recovery of pension shortfalls, and requiring consideration of employee benefit obligations, thus strengthening protections for employees and retirees.",1,enforcement,wage_hour,"The bill strengthens private employer wage and benefit obligations in bankruptcy by increasing priority claims for unpaid wages and severance, requiring courts to consider job preservation and benefit continuation in asset sales, and restricting executive compensation while protecting worker claims—directly regulating employer conduct regarding employee compensation and benefits.",1,enforcement,wage_hour,"The bill directly strengthens private employer obligations regarding employee wages, severance pay, pension benefits, retiree health benefits, and collective bargaining agreements in the bankruptcy context, increasing priority claim amounts for unpaid wages, requiring courts to consider maintenance of jobs and benefit obligations, and restricting insider compensation — all of which tighten enforcement of employer wage, hour, and benefit obligations."
hr3625-114,"To ensure that claims for benefits under the Black Lung Benefits Act are processed in a fair and timely manner, to better protect miners from pneumoconiosis (commonly known as ""black lung disease""), and for other purposes.",Black Lung Benefits Improvement Act of 2015,Labor and Employment,"Administrative law and regulatory procedures|Administrative remedies|Cardiovascular and respiratory health|Centers for Disease Control and Prevention (CDC)|Coal|Congressional oversight|Department of Labor|Disability assistance|Evidence and witnesses|Executive agency funding and structure|Fraud offenses and financial crimes|Government information and archives|Government studies and investigations|Health information and medical records|Health personnel|Legal fees and court costs|Medical ethics|Medical tests and diagnostic methods|Mining|Social security and elderly assistance|Tax administration and collection, taxpayers|User charges and fees|Wages and earnings|Worker safety and health",1.0,"The bill amends the Black Lung Benefits Act to revise standards for disability benefits and payments to miners and their dependents, which constitutes a regulation of employer-sponsored welfare benefit obligations and compensation for occupational injury.",,,,"The bill primarily addresses the processing and standards for black lung benefits, which are government-administered benefits, not private employer wage or benefit obligations.",,,,"This bill addresses the Black Lung Benefits Act, a government-administered workers' compensation program funded through excise taxes on coal, not private employer wage, hour, or benefit obligations; it regulates claims processing, medical evidence standards, and government trust fund administration rather than imposing direct obligations on non-governmental employers regarding their employees' wages or benefits.",,,,"This bill primarily addresses the Black Lung Benefits program — a government-administered disability benefits system — by revising claims procedures, medical evidence standards, and fund-related payments; it does not impose direct wage, hour, or benefit obligations on private employers as the central purpose of the legislation."
hr3358-115,"Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2018, and for other purposes.","Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2018",Economics and Public Finance,"Abortion|Administrative law and regulatory procedures|Administrative remedies|Adult education and literacy|Advisory bodies|Appropriations|Birth defects|Cardiovascular and respiratory health|Cell biology and embryology|Centers for Disease Control and Prevention (CDC)|Child health|Committee for Purchase from People Who Are Blind or Severely Disabled|Congressional oversight|Corporation for National and Community Service|Corporation for Public Broadcasting|Department of Education|Department of Health and Human Services|Department of Labor|Digestive and metabolic diseases|Disaster relief and insurance|District of Columbia|Drug trafficking and controlled substances|Drug, alcohol, tobacco use|Education of the disadvantaged|Education programs funding|Educational facilities and institutions|Elementary and secondary education|Emergency medical services and trauma care|Employee benefits and pensions|Employment and training programs|Energy assistance for the poor and aged|Environmental health|Executive agency funding and structure|Family planning and birth control|Federal Mediation and Conciliation Service|Federal Mine Safety and Health Review Commission|Federal officials|Financial services and investments|Foreign aid and international relief|Foreign labor|Fraud offenses and financial crimes|Government employee pay, benefits, personnel management|Government information and archives|Government lending and loan guarantees|Government trust funds|HIV/AIDS|Health care costs and insurance|Health care coverage and access|Health information and medical records|Health personnel|Health programs administration and funding|Health promotion and preventive care|Health technology, devices, supplies|Higher education|Human rights|Humanities programs funding|Immunology and vaccination|Indian social and development programs|Infectious and parasitic diseases|Internet and video services|Labor standards|Labor-management relations|Libraries and archives|Medicaid|Medical education|Medical research",1.0,"The bill appropriates funds for the Department of Labor's Wage and Hour Division and Employee Benefits Security Administration, which enforce FLSA and ERISA regulations governing private employer wage, hour, and benefit obligations, and includes provisions regarding fiduciary standards for pension plans.",,,,"The bill is primarily an appropriations bill for government departments and agencies, including the Department of Labor, and does not directly impose new obligations on private employers regarding wage, hour, or benefit compliance.",1,enforcement,pension,"Section 114 nullifies the Department of Labor's fiduciary rule that expanded the definition of who qualifies as a fiduciary when providing retirement investment advice, directly weakening private employer obligations under ERISA regarding pension and retirement plans.",API error,API error,API error,API error
s1438-114,A bill to allow women greater access to safe and effective contraception.,Allowing Greater Access to Safe and Effective Contraception Act,Health,"Drug safety, medical device, and laboratory regulation|Employee benefits and pensions|Family planning and birth control|Health care costs and insurance|Prescription drugs|User charges and fees",1.0,"The bill modifies employer-sponsored benefit plan rules by allowing Health Savings Accounts and Flexible Spending Accounts to be used for over-the-counter contraceptives and removing contribution limits, which directly impacts private employer obligations regarding group health and welfare benefits under ERISA.",,,,"The bill primarily addresses FDA drug review processes and modifies tax treatment of health savings accounts, which are not direct employer obligations under ERISA.",,,,"The bill's HSA and HFSA provisions modify the tax treatment of these accounts (allowing OTC medicine purchases, removing contribution caps) but do not impose new mandatory obligations on private employers as plan sponsors; these are optional tax-advantaged account features, not employer wage or benefit compliance requirements.",,,,"The bill's primary purpose is FDA regulatory reform for contraceptive drugs; the provisions repealing ACA restrictions on HSAs and HFSAs modify optional tax-advantaged plan features and their tax treatment rather than imposing new mandatory obligations on private employers as plan sponsors, so it does not qualify as a private employer wage, hour, or benefit obligation bill."
hr5936-111,To repeal limitations imposed by the Patient Protection and Affordable Care Act on health-related tax benefits under the Internal Revenue Code of 1986 and to treat high deductible health plans as qualified health plans under such Act.,Restoring Assistance for Families' and Seniors' Health Expenses Act of 2010,Health,Employee benefits and pensions|Health care costs and insurance|Income tax deductions|Prescription drugs|Sales and excise taxes,1.0,"The bill regulates employer-sponsored health benefits by modifying tax deduction thresholds and contribution limits for health flexible spending arrangements and high deductible health plans, which directly impacts private employer obligations under ERISA and the Internal Revenue Code.",,,,"The bill primarily modifies tax treatment and contribution limits for health-related accounts, which are tax policy changes rather than direct employer obligations under ERISA or wage/hour laws.",,,,"This bill modifies the tax treatment of health savings accounts, flexible spending arrangements, and medical expense deductions—optional tax-advantaged features available to individuals and employers—but does not impose new mandatory obligations on private employers as plan sponsors under ERISA or other wage/hour statutes.",,,,"This bill modifies tax treatment of individual health-related accounts (HSAs, MSAs, health FSAs) and the medical expense deduction threshold — these are general tax policy changes affecting individuals' tax benefits, not direct obligations imposed on private employers as plan sponsors. The FSA contribution limit repeal removes a cap but does not impose a new mandatory employer obligation; it merely restores optional plan flexibility. The bill does not centrally regulate private employer wage, hour, or benefit conduct."
hr2881-114,To amend the Internal Revenue Code of 1986 to modify the definition of applicable large employer for purposes of the employer mandate in the Patient Protection and Affordable Care Act.,Small Business Job Protection Act of 2015,Health,Employee benefits and pensions|Health care costs and insurance|Health care coverage and access|Sales and excise taxes|Small business,1.0,"The bill modifies the employer mandate under the Affordable Care Act, directly regulating the obligation of private employers to provide health insurance benefits to their employees.",1,enforcement,healthcare,"The bill modifies the definition of 'applicable large employer' under the ACA, directly affecting private employer obligations to provide health insurance benefits.",1,enforcement,healthcare,"The bill modifies the ACA employer mandate threshold, directly changing which private employers are obligated to provide group health insurance to employees, thereby weakening enforcement of employer healthcare benefit obligations.",1,enforcement,healthcare,"The bill modifies the ACA employer mandate threshold from 50 to 100 full-time employees, directly reducing the scope of private employer obligations to provide health insurance coverage — this weakens enforcement of employer-sponsored healthcare requirements."
s636-115,A bill to allow Americans to earn paid sick time so that they can address their own health needs and the health needs of their families.,Healthy Families Act,Labor and Employment,"Assault and harassment offenses|Civil actions and liability|Congressional agencies|Congressional officers and employees|Congressional oversight|Domestic violence and child abuse|Employee leave|Employment discrimination and employee rights|Government Accountability Office (GAO)|Government employee pay, benefits, personnel management|Government information and archives|Government liability|Government studies and investigations|Library of Congress|Marriage and family status|Merit Systems Protection Board|Sex offenses|Small business|State and local government operations",1.0,"The bill mandates private employers to provide paid sick leave, directly regulating employer obligations regarding employee benefits and leave rights under labor laws.",1,enforcement,wage_hour,"The bill mandates private employers to provide paid sick leave, directly regulating employer obligations regarding employee benefits and leave rights under labor laws.",1,enforcement,wage_hour,"The bill directly imposes mandatory paid sick leave obligations on private employers with 15+ employees, creating new wage and hour requirements enforceable through civil actions and federal agency oversight.",1,enforcement,wage_hour,"The bill mandates private employers with 15+ employees to provide paid sick time and requires smaller employers to provide unpaid sick time, directly imposing new leave obligations on private employers, which falls under wage/hour/leave regulation."
s998-112,"A bill to amend title IV of the Employee Retirement Income Security Act of 1974 to require the Pension Benefit Guaranty Corporation, in the case of airline pilots who are required by regulation to retire at age 60, to compute the actuarial value of monthly benefits in the form of a life annuity commencing at age 60.",Pension Benefit Guaranty Corporation Pilots Equitable Treatment Act,Labor and Employment,Aviation and airports|Employee benefits and pensions|Transportation employees,1.0,"The bill amends ERISA to adjust how the Pension Benefit Guaranty Corporation computes actuarial values for airline pilot pensions, directly impacting private employer obligations regarding employee retirement benefits.",1,enforcement,pension,"The bill amends ERISA to adjust pension benefit calculations for airline pilots, directly impacting private employer obligations regarding retirement benefits.",1,enforcement,pension,"The bill amends ERISA Title IV to impose a specific calculation methodology on the PBGC for airline pilot pension benefits, which directly affects private employer obligations under defined benefit pension plans subject to PBGC insurance requirements.",1,enforcement,pension,"The bill amends ERISA Title IV to change how PBGC computes guaranteed benefit amounts for airline pilots forced to retire early, directly altering the pension benefit obligations and guarantees under private employer-sponsored defined benefit plans."
hr1827-115,"To amend the Family and Medical Leave Act of 1993 to provide a partial exemption to veterans from the eligibility requirements, and for other purposes.",Medical Leave for Disabled Veterans Act,Labor and Employment,"Disability and paralysis|Employee leave|Hospital care|Veterans' education, employment, rehabilitation|Veterans' medical care",1.0,"The bill amends the Family and Medical Leave Act (FMLA) to expand eligibility for medical leave for disabled veterans, directly regulating private employer obligations regarding protected leave under federal labor law.",1,enforcement,wage_hour,"The bill amends the FMLA to expand eligibility for medical leave for disabled veterans, directly regulating private employer obligations regarding protected leave under federal labor law.",1,enforcement,wage_hour,"The bill amends the FMLA to reduce eligibility thresholds for disabled veterans seeking medical leave from private employers, directly expanding private employer leave obligations under federal wage and hour law.",1,enforcement,wage_hour,"The bill amends the FMLA to lower eligibility thresholds for disabled veterans, directly expanding private employer obligations to provide protected medical leave, which falls under wage/hour/leave regulation."
hr1926-114,"To improve compliance with mine safety and health laws, empower miners to raise safety concerns, prevent future mine tragedies, and for other purposes.",Robert C. Byrd Mine Safety Protection Act of 2015,Labor and Employment,"Accidents|Administrative law and regulatory procedures|Administrative remedies|Air quality|Business records|Cardiovascular and respiratory health|Civil actions and liability|Coal|Congressional oversight|Criminal investigation, prosecution, interrogation|Criminal procedure and sentencing|Department of Labor|Employment and training programs|Employment discrimination and employee rights|Environmental assessment, monitoring, research|Evidence and witnesses|Government employee pay, benefits, personnel management|Government studies and investigations|Labor standards|Lawyers and legal services|Medical tests and diagnostic methods|Mining|Wages and earnings|Worker safety and health",1.0,"The bill mandates that mine operators provide full compensation at the regular rate of pay for miners idled due to safety withdrawal orders, directly regulating private employer wage obligations.",1,enforcement,wage_hour,"The bill mandates full compensation for miners idled due to safety withdrawal orders, directly regulating private employer wage obligations.",1,enforcement,wage_hour,"The bill directly strengthens private employer wage obligations by requiring mine operators to provide full compensation at regular pay rates for miners idled by safety withdrawal orders (up to 60 days), expanding beyond current law's one-week maximum, and by prohibiting discharge of hourly miners without job-related grounds after probationary periods.",1,enforcement,wage_hour,"The bill directly imposes wage obligations on private mine operators, including requiring full compensation at regular pay rates for miners idled by withdrawal orders (up to 60 days), prohibiting discharge without reasonable grounds for hourly miners at mines with pattern-of-violations status, and mandating additional training hours — all of which regulate private employer wage, hour, and benefit conduct under mine safety and health law."
hr3165-113,"To repeal the Patient Protection and Affordable Care Act and to take meaningful steps to lower health care costs and increase access to health insurance coverage without raising taxes, cutting Medicare benefits for seniors, adding to the national deficit, intervening in the doctor-patient relationship, or instituting a government takeover of health care.",Common Sense Health Reform Americans Actually Want Act,Health,Abortion|Administrative law and regulatory procedures|Administrative remedies|Child health|Civil actions and liability|Comprehensive health care|Department of Health and Human Services|Disability and health-based discrimination|Emergency medical services and trauma care|Employee benefits and pensions|Evidence and witnesses|Executive agency funding and structure|Family relationships|Federal preemption|Government information and archives|Health care costs and insurance|Health care coverage and access|Health care quality|Health facilities and institutions|Health information and medical records|Health personnel|Health promotion and preventive care|Income tax deductions|Intergovernmental relations|Judicial procedure and administration|Judicial review and appeals|Jurisdiction and venue|Medicaid|Medical ethics|Medical research|Medicare|Small business|State and local government operations,1.0,"The bill amends ERISA to establish governance rules for small business health plans and modifies dependent coverage and preexisting condition exclusions for group health plans, directly regulating private employer-sponsored welfare benefit obligations.",1,enforcement,healthcare,"The bill amends ERISA to establish governance rules for small business health plans and modifies dependent coverage and preexisting condition exclusions for group health plans, directly regulating private employer-sponsored welfare benefit obligations.",1,enforcement,healthcare,"The bill amends ERISA to impose coverage standards on employer-sponsored group health plans (dependent coverage to age 26, preexisting condition exclusion prohibitions for minors, wellness program premium variation limits), directly regulating private employer obligations as plan sponsors.",1,enforcement,healthcare,"The bill amends ERISA to establish small business health plans with certification requirements, continues dependent coverage to age 26 for group health plans, maintains preexisting condition exclusion prohibitions for minors, and sets wellness program premium variation rules — all directly imposing obligations on private employers as sponsors of group health plans."
hr6137-114,To provide emergency tax relief for persons affected by severe storms and flooding occurring in Louisiana.,Louisiana Flood and Storm Devastation Tax Relief Act of 2016,Taxation,"Atmospheric science and weather|Books and print media|Capital gains tax|Charitable contributions|Disaster relief and insurance|Economic development|Elementary and secondary education|Employee benefits and pensions|Floods and storm protection|Forests, forestry, trees|Hazardous wastes and toxic substances|Housing finance and home ownership|Income tax credits|Income tax deductions|Income tax deferral|Income tax exclusion|Louisiana|Low- and moderate-income housing|Motor vehicles|Poverty and welfare assistance|Residential rehabilitation and home repair|Securities|Small business|Social work, volunteer service, charitable organizations|Tax administration and collection, taxpayers|Teaching, teachers, curricula|Transportation costs|Wages and earnings",1.0,"The bill modifies tax provisions regarding early withdrawals of retirement funds and employment-related tax credits for private businesses and individuals, which relates to employer-sponsored benefit plans and wage obligations.",,,,"The bill primarily provides tax relief for individuals and businesses affected by natural disasters, with incidental mentions of retirement funds and employment-related tax credits; it does not impose new obligations on private employers regarding wages, hours, or benefits.",,,,"This is a disaster relief tax bill whose primary purpose is providing emergency tax relief to individuals and businesses affected by Louisiana flooding; while it mentions retirement funds and employment-related tax credits, these are incidental disaster relief provisions, not regulations of private employer wage, hour, or benefit obligations.",,,,"This is a disaster relief tax bill that provides emergency tax relief for individuals and businesses affected by Louisiana storms and flooding; its modifications to retirement fund early withdrawal penalties and employment-related tax credits are incidental disaster relief measures, not bills whose central purpose is regulating private employer wage, hour, or benefit obligations."
